f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
10.1612,9.81349,2.58627,13.5986,8.28025,7.77885,10.5511,9.83108,2.75674,10.3226,B
4.199,1.03864,3.45999,0.74009,1.83863,1.76813,0.452987,1.66774,1.2077,1.64212,B
5.0897,1.30103,4.15382,1.87171,2.88652,2.11206,0.669026,1.83492,1.65957,2.33566,B
2.9084,3.74566,3.74817,6.04487,8.58562,3.94713,0.801438,3.69838,2.8884,6.47677,NB
6.50754,17.1233,1.64648,7.12874,10.5416,6.8994,1.575,8.13072,3.05907,3.4856,NB
3.70821,1.70993,3.82893,1.32978,3.15331,2.37751,0.567975,1.79822,2.58445,2.19248,NB
10.9247,0.719394,11.6777,1.63775,1.8097,1.85584,1.1464,1.73298,3.67349,3.46546,B
0.272662,0.544465,0.890236,1.8359,0.628412,0.586299,0.383296,0.844062,5.52324,1.68463,NB
1.65415,6.75224,2.96623,4.94428,5.12051,9.16381,15.1298,8.50178,2.28374,6.63785,NB
0.163597,0.11589,0.791117,0.682793,0.242686,0.422412,0.257854,0.269121,4.72677,1.32667,NB
11.9971,7.40167,2.97724,16.313,8.41365,7.46262,9.42909,8.27752,2.73724,8.76545,B
3.45372,0.940241,1.1105,2.80518,2.21471,1.5096,0.418141,1.70851,1.40925,2.60413,NB
4.5262,2.9388,1.10499,17.108,4.66728,1.60424,0.585398,3.41702,1.73434,6.61995,NB
0.545325,0.336738,2.40088,0.75919,0.576982,0.646314,0.303153,0.827752,1.55067,1.67792,NB
1.56326,5.68955,1.91447,7.27437,3.77851,6.04534,13.0948,7.3152,3.29964,6.36043,NB
6.41666,2.40745,1.9475,4.21613,2.61169,3.31005,3.62389,3.33547,2.58607,2.44081,B
2.14494,1.73835,1.34728,1.50167,3.79458,6.23693,4.66576,3.12344,1.51978,2.31777,NB
5.87133,2.44244,6.21146,3.28982,2.94438,3.78094,5.69369,4.43642,2.67059,4.66462,B
2.3449,1.39943,4.56865,4.18509,2.25971,1.86739,0.564491,1.61065,2.27399,3.49902,B
17.1232,7.66843,5.57269,6.66559,11.3114,7.55495,5.24071,7.68626,2.8949,5.03376,B
2.65391,0.977413,1.10866,2.64761,2.22275,1.65964,0.46344,1.36192,1.93915,2.63321,NB
0.7271,1.18295,1.35646,0.816487,1.44487,1.24646,0.344967,0.986778,4.57723,1.35128,NB
4.07176,12.3237,4.80911,4.97054,10.1976,14.9137,16.5445,11.666,2.62508,16.6606,NB
5.23512,3.5751,2.46146,3.75775,7.15843,6.50238,2.47052,4.44865,2.70798,5.62662,NB
12.6879,0.542279,8.37189,1.18176,1.2295,1.08258,0.519192,1.55356,2.5243,2.98222,NB
0.109065,0.614437,1.08113,1.52315,0.753773,0.655547,0.365874,0.782898,8.85863,1.80992,B
1.01794,2.23253,2.24303,2.85532,3.531,4.59806,4.40791,2.92363,3.66861,3.34018,NB
14.1966,0.852777,6.36931,1.29396,1.65541,2.29441,1.4844,1.85938,3.73525,2.61308,B
0.672567,0.233967,0.844347,0.835586,0.298938,0.417796,0.174226,0.538242,7.37623,1.35576,NB
1.43602,0.139943,0.592879,0.728154,0.252329,0.477811,0.289214,0.460768,8.05567,1.12756,NB
1.21789,0.273326,3.46733,0.845136,0.594661,0.572449,0.240431,0.917459,2.11307,2.34238,NB
1.43602,3.47889,1.89611,8.47284,2.28061,4.03254,8.44994,4.52613,2.36339,3.22608,B
0.817987,1.03208,1.30874,0.923919,1.98649,1.88123,0.418141,1.06017,1.78148,1.40498,NB
0.745277,3.2165,0.809472,7.13113,4.83925,3.65629,0.811891,2.52403,1.96678,4.70489,NB
6.16217,6.47673,4.45852,3.07257,7.66952,9.26537,9.04928,5.92067,2.66409,3.75183,B
1.50873,0.192421,1.50881,0.845136,0.477336,0.480119,0.28573,0.587174,8.77248,1.49223,NB
2.92658,4.75368,2.75881,15.5109,8.01185,6.83939,6.71814,5.08884,2.13257,10.2912,B
3.29013,2.79886,0.868209,15.9836,4.14173,2.46523,0.64115,2.49549,2.3325,5.17918,B
7.14376,1.70118,7.87629,1.35842,2.1906,2.67989,1.20564,2.29569,2.94529,2.41844,NB
13.4695,13.1809,9.54112,15.6016,7.30308,11.1304,20.9837,14.1819,2.89815,7.85266,B
1.16336,0.861523,5.53782,1.16743,1.93506,1.40804,0.386781,1.5658,2.14883,2.21038,NB
0.708922,0.174929,0.80213,0.525226,0.273223,0.39933,0.271792,0.379216,4.00345,1.28193,NB
1.52691,0.290819,2.44126,0.892883,0.721629,0.706329,0.341482,0.888915,3.13059,2.12536,B
10.5793,10.9615,3.39024,6.82077,6.97039,17.4343,27.9806,17.3175,2.31462,4.26191,B
11.47,1.92203,5.45522,2.33248,2.27096,3.48548,4.47411,3.35586,2.00254,2.81667,B
0.890697,0.275513,0.781939,0.923919,0.364833,0.489352,0.275276,0.54232,8.9074,1.51236,NB
7.19829,8.00954,1.40419,8.71874,5.7891,8.81295,13.2446,9.60273,2.54706,10.8774,B
2.67209,0.651609,5.81682,1.43721,1.31629,1.26493,0.623728,1.34153,3.29801,2.38488,NB
9.96127,13.1481,2.20081,15.6231,11.3018,11.5275,12.6941,12.6405,2.03505,6.81683,NB
0.618035,0.209914,0.618576,0.601622,0.278044,0.350856,0.184679,0.383294,4.59023,1.17678,NB
2.05406,0.48324,1.30874,0.59446,0.74413,0.669396,0.313606,0.77882,2.1472,1.38708,B
0.890697,0.349857,0.78561,1.09104,0.441978,0.477811,0.313606,0.738044,8.2881,1.42959,NB
1.4542,1.16546,1.71072,1.20324,1.84345,1.63425,0.446018,1.28036,2.02692,1.55263,NB
17.8685,6.96653,3.24339,12.646,11.0382,3.7717,1.08717,6.6791,1.9489,5.05837,B
15.8508,61.2425,3.73348,30.093,19.6576,26.8959,54.8009,49.3307,5.51186,16.3899,B
0.690745,0.170555,0.809472,0.568199,0.303759,0.33239,0.181195,0.473001,3.8149,1.20586,NB
10.3793,1.02989,16.8557,2.13433,4.41335,4.95815,3.02804,2.66675,5.07949,3.5997,NB
0.763455,1.23762,0.948973,1.29396,1.94792,1.95279,0.578429,1.17027,3.71575,1.62423,NB
2.10859,4.34479,10.7911,3.94158,6.22626,7.24795,11.1156,6.66687,3.51094,8.0294,NB
11.5791,5.79451,5.2735,4.70554,5.71517,9.98786,13.6976,9.12973,2.15208,3.27306,B
6.05311,9.30401,1.77313,10.908,4.97587,9.51928,17.1717,12.2572,1.81724,4.22612,B
3.87181,1.24855,1.663,4.50262,2.63097,1.86046,0.588883,1.85531,1.36699,6.73181,NB
0.999762,1.13704,2.61197,5.60081,1.68594,1.25339,0.529646,1.47609,2.26911,3.22832,B
3.29013,3.01314,1.42621,4.69122,7.69845,5.23283,0.940818,3.00111,1.62381,10.3405,NB
13.5786,3.64507,3.72063,6.79212,3.23688,5.18205,8.65204,5.25194,2.96155,9.06076,B
4.58073,2.47087,7.42842,2.1773,3.50207,5.26515,6.04911,3.45372,2.7031,3.63102,NB
14.851,2.23253,10.1156,1.7977,3.34778,2.35674,0.85719,2.78907,3.65886,3.13883,B
14.3239,3.65382,2.24303,8.39883,7.45576,4.24951,1.32411,4.56283,1.92939,5.49686,B
4.08994,9.35212,2.28157,7.4582,8.22239,10.3503,10.0145,8.52625,2.93391,7.1636,NB
0.981585,1.47159,1.78231,1.3059,3.73029,3.11616,0.669026,1.40677,1.67745,2.95314,NB
0.36355,0.207728,0.567181,0.596847,0.298938,0.39933,0.188164,0.379216,4.72027,1.11638,NB
2.32672,4.08677,1.87041,3.64077,5.50785,3.93559,1.20216,3.20091,3.56783,3.546,NB
2.0177,1.26823,1.0279,5.04933,3.27546,2.02435,0.665542,1.75337,1.91151,9.9825,NB
0.690745,0.290819,1.04075,0.494189,0.364833,0.466269,0.181195,0.676881,3.60197,1.22153,NB
18.8501,5.96506,11.9952,3.31847,11.4255,5.72911,3.29983,7.00938,1.99929,4.58631,NB
0.963407,0.662542,2.44861,1.11252,2.35614,1.70812,0.606305,1.07648,5.56387,2.42963,NB
0.763455,0.286446,2.43025,0.568199,0.718415,2.08205,1.63772,1.0194,1.32148,1.87927,B
0.763455,2.43151,1.46659,5.88969,3.88619,3.03768,0.81886,2.48733,2.4219,4.07399,NB
1.52691,6.78942,1.808,6.52712,9.0726,5.84452,1.47743,4.79933,2.8819,3.88382,NB
14.4148,9.87691,1.25734,26.4618,11.215,4.82889,1.61333,5.98591,1.82374,10.7611,NB
3.54461,17.7881,2.50918,12.6555,12.9475,11.1628,15.8754,12.8893,2.99893,15.1908,NB
4.7625,1.85206,4.12262,3.49514,2.55061,5.00432,7.45337,3.9308,2.39427,2.53701,B
4.79886,0.507293,3.64171,0.828424,0.957886,0.847133,0.372843,1.12134,1.75872,1.99784,B
6.23488,0.424202,4.2199,0.890496,0.928957,0.867907,0.446018,0.986778,1.94727,2.18801,NB
9.27052,2.04885,2.93319,1.8741,1.41433,3.19925,4.91665,3.33547,2.72586,2.95537,B
2.96293,2.68515,3.77019,3.23252,2.10703,4.6373,8.97959,3.86148,16.6884,3.94423,B
5.79862,3.46577,2.07232,14.6872,5.10123,4.61422,6.31742,5.35388,2.05455,6.40518,B
1.05429,0.23178,1.55103,0.840361,0.295723,0.424721,0.268307,0.607561,5.70854,2.02693,NB
0.65439,0.537905,2.94604,0.53955,0.946636,0.918689,0.386781,1.04794,1.31986,1.64212,B
13.724,22.205,3.67475,7.09771,11.4111,12.6239,16.2831,16.4368,2.8055,4.7116,B
2.32672,6.00005,1.18392,2.24415,3.76404,5.68064,7.23733,5.66786,1.49865,2.21709,NB
3.4719,0.352044,2.33113,0.892883,0.575375,0.870215,0.46344,0.913381,5.25666,1.91954,NB
9.01604,9.84411,4.00881,2.49243,9.04367,5.62293,1.41123,5.00321,3.99207,3.33123,B
5.92586,5.30252,3.30947,5.83478,3.41207,5.57215,10.8821,6.90337,1.51653,4.94651,B
4.50802,3.40892,4.82012,5.77032,4.25263,4.99047,7.72865,5.3131,2.74374,4.37601,B
1.94499,1.63996,6.75478,2.75505,2.53615,3.73477,4.56123,3.18052,2.62671,3.47217,NB
5.85315,6.92061,2.5569,4.63631,2.9508,8.47364,15.8615,8.36314,1.75385,3.17239,B
10.1249,9.49644,9.1061,1.99347,4.96301,8.51057,10.4326,10.2959,2.52105,2.95985,NB
2.10859,6.35428,4.62005,5.79897,5.87429,5.24668,6.26167,5.74941,3.13709,5.61991,NB
1.2906,2.67859,1.37482,1.18892,3.32367,2.58526,0.592367,1.56172,2.49342,1.41616,NB
2.5812,3.62102,2.56425,2.58077,5.61231,5.79374,5.30691,3.48227,2.17646,2.76745,NB
1.39967,5.6327,1.60059,9.45167,2.92991,5.52368,17.088,7.42122,2.54381,4.50577,NB
0.599857,0.185862,0.499266,0.618334,0.253936,0.31854,0.188164,0.395527,4.68776,0.874755,NB
1.39967,0.540092,3.8069,0.830811,1.18932,1.71273,0.71084,1.08872,2.76487,2.08733,NB
0.163597,0.610063,0.763583,1.06239,0.613947,0.565525,0.39375,0.758432,1.38162,0.986616,NB
0.599857,0.306125,3.90786,0.780676,0.909671,1.11027,0.348451,0.819596,2.66897,1.64436,NB
1.30878,1.67057,1.10683,12.1757,1.65701,1.16567,0.627212,2.08365,1.46452,3.54153,B
16.0689,23.635,15.8866,6.36478,14.0099,10.3826,6.20243,12.086,4.98522,5.83468,NB
1.21789,0.452628,1.12702,2.05793,1.02378,0.817125,0.296184,0.844062,1.90989,1.87479,B
3.16288,0.671288,2.53488,3.39248,1.3854,1.02718,0.383296,1.18658,1.91964,2.42068,B
22.9764,27.3785,4.96696,14.2193,10.9321,22.3809,38.5213,26.2679,2.13582,8.14126,B
5.85315,0.50948,5.56351,1.6091,1.57344,1.11951,0.397234,1.4557,2.26423,3.72498,NB
1.41784,1.12173,4.09508,1.14117,1.97685,1.44036,0.418141,1.68812,2.21872,1.88822,NB
9.07057,3.85062,9.53011,2.00779,4.68657,5.42211,4.08385,3.85333,2.47229,3.32004,B
14.2875,5.40529,6.28855,8.72113,5.10283,9.13611,12.9484,8.06548,2.7096,14.4391,B
6.23488,0.868083,3.58664,1.20802,2.03792,1.54884,0.487832,1.63512,1.91802,2.24841,B
0.708922,0.35423,0.774597,0.723379,0.496622,0.50551,0.226493,0.562708,4.81617,1.11414,NB
1.69051,3.65163,3.4967,7.90464,2.5249,4.70193,8.60326,5.83096,1.69371,3.97779,NB
4.18082,3.9993,1.89244,6.11649,3.53904,4.79657,8.74264,4.92981,2.326,5.94207,NB
0.963407,2.59769,3.12959,3.07734,5.0289,4.01407,1.77013,2.53626,2.76975,3.18805,NB
4.88975,9.73915,1.9475,12.8513,5.42909,9.49851,22.496,11.4295,2.51618,12.8417,NB
0.599857,0.242713,0.640602,0.675631,0.321438,0.360089,0.188164,0.42407,5.50698,1.14993,B
20.7587,18.912,8.26359,12.1781,9.02599,16.271,22.496,17.2034,2.5113,6.39399,B
4.99881,6.04816,3.9978,7.10964,11.2584,6.03842,1.35896,4.72593,3.58409,8.96009,NB
4.7625,11.5409,2.74413,14.2814,5.52392,10.408,21.029,12.2858,3.3614,6.68036,B
16.3234,19.0825,14.1373,9.11982,14.1529,12.5985,12.5582,13.9821,3.67511,6.60653,B
4.67162,0.463561,3.52056,1.0982,0.936993,1.00409,0.567975,1.14988,3.62798,1.87703,B
2.5812,2.36154,3.75918,5.69392,3.46189,2.02896,0.738717,2.49957,2.43816,5.40066,B
1.58144,18.8332,3.32232,3.44739,12.1825,6.03611,1.44607,9.72506,5.72967,2.86812,NB
6.88927,6.78942,2.72944,8.88825,5.44356,7.97505,10.9867,9.05634,1.83674,5.06732,B
4.39895,19.955,1.4409,7.47491,10.7859,12.4877,16.304,13.8842,2.80225,6.94659,NB
0.94523,1.62028,2.32379,1.33694,3.64833,2.88995,0.888551,1.6555,2.46579,2.32448,NB
1.03612,1.20045,3.67475,1.70937,1.31147,1.13336,0.42511,1.46793,3.52232,2.452,NB
5.45325,5.91915,8.22504,5.0159,3.86369,9.15457,16.2239,9.5171,3.22974,3.89501,NB
0.599857,0.308312,1.11234,1.14356,0.448407,0.422412,0.21604,0.603484,2.82176,1.33115,NB
10.034,2.63049,4.11711,13.3479,6.43841,3.40007,1.6656,4.44458,1.97003,4.76529,B
1.16336,4.39727,1.26836,5.27135,7.062,4.62807,1.00005,3.21722,2.85102,7.96676,NB
5.38054,0.561958,4.1942,1.18892,1.17004,1.08488,0.421626,1.34561,4.93483,2.14774,B
6.59843,7.30983,5.02937,9.51852,5.86464,9.9163,16.2309,9.21536,2.69335,7.27098,B
0.817987,0.36735,1.35096,0.888109,0.568946,0.641697,0.28573,0.758432,7.55666,1.44077,NB
0.309017,0.376096,3.97394,3.25162,1.10093,2.46984,1.51576,1.55356,22.8341,4.95545,NB
18.3593,14.2283,18.4875,13.207,13.3799,11.2043,13.5757,12.1757,4.37893,16.9336,NB
2.27219,5.62395,2.34582,16.843,5.48695,6.83477,12.5477,8.24489,1.81236,9.96684,NB
1.58144,3.33676,7.43943,1.76428,3.90708,2.78377,0.874613,2.47102,3.95794,2.32224,NB
0.836165,0.275513,1.36564,0.861847,0.467693,0.563216,0.254369,0.554553,4.09773,1.64436,B
2.56303,9.57515,0.919604,20.7751,10.6637,9.7755,1.80498,5.70048,2.30487,19.3788,B
4.98063,5.68081,6.60793,6.39581,4.58693,7.04944,10.7462,7.56394,3.03307,4.09189,B
1.38149,4.23327,1.57306,2.54018,4.70264,3.17155,0.745686,2.55257,1.82699,3.68695,NB
4.21718,2.58457,1.96586,1.67833,3.51332,2.3475,0.644635,2.2753,2.95179,1.78754,B
3.29013,1.05394,3.01946,0.811712,1.45612,0.94408,0.369358,1.48017,2.37151,2.30434,NB
5.28965,6.09407,6.8337,5.61991,3.89101,7.57341,16.3145,9.64351,3.14847,5.11877,B
2.25401,7.90021,4.00514,2.53302,9.81351,5.62986,1.3276,5.08068,3.49632,3.12317,NB
0.690745,0.124637,0.581865,0.487027,0.191256,0.378555,0.223009,0.334363,4.21964,0.908314,NB
13.1787,10.6947,3.06902,12.0444,5.14784,9.27691,21.6214,12.298,2.70635,6.2083,B
7.4346,0.767499,5.32306,1.18176,1.33718,1.62733,0.780531,1.59434,2.44791,2.34909,NB
4.99881,1.29228,9.25294,1.32023,3.05206,3.22464,0.989601,1.98171,2.82176,3.01354,B
3.16288,0.411082,3.04883,0.673244,1.18771,1.40112,0.411172,0.86445,1.8725,1.48328,B
3.7991,3.37175,1.3583,4.88221,7.12629,4.81504,1.08717,2.90732,1.88388,5.97787,NB
10.7974,4.8171,4.26395,1.78099,6.60234,3.58243,0.930365,4.14691,3.08508,2.62427,B
3.03564,5.93664,2.00074,2.66671,6.08804,5.8653,6.73556,5.77387,2.47066,4.67133,NB
1.99952,4.52409,0.969164,9.67131,3.03599,5.35517,11.2306,6.72395,1.50515,4.39839,NB
9.34323,3.06562,3.93356,9.65221,5.02247,3.05614,0.871128,3.01742,2.26423,5.57964,B
20.4133,10.5001,2.5257,14.2551,12.1873,9.93477,17.0114,10.7567,2.0578,10.0004,B
11.6154,3.04157,4.71366,1.90752,4.29281,2.94996,1.03838,3.87779,2.49667,2.54596,B
21.9039,2.52553,16.92,2.69775,6.35644,4.99277,4.57516,4.70147,3.52232,4.84359,B
1.4542,3.10498,2.98091,5.68199,3.82029,3.82941,3.77721,3.53935,1.70346,2.86365,B
11.9244,6.00442,10.6957,10.5236,6.52198,6.00149,5.96897,5.96552,3.10784,5.98458,B
2.45396,4.29668,2.6964,12.2425,6.49627,5.21437,6.68678,6.11231,2.6901,6.31345,B
0.87252,0.437321,1.17841,1.21757,0.446799,0.616306,0.487832,0.852217,10.3979,1.73609,NB
3.58097,0.485427,6.54369,1.03851,1.22629,1.04564,0.35542,1.12949,2.41377,3.41177,B
9.1251,10.1152,1.50514,20.2379,7.2629,10.071,20.2102,12.1023,2.09519,8.15469,B
2.59938,2.11882,1.57306,3.40442,4.83925,3.46701,0.651604,2.55257,1.46127,4.2731,NB
0.745277,0.336738,2.65786,0.718604,0.911278,0.89099,0.337998,0.701346,2.91278,1.50789,NB
10.7429,1.42785,8.27093,2.09135,2.65669,1.42189,0.731748,2.46287,3.12246,3.35584,B
21.1041,2.33748,7.31278,9.98645,3.91673,4.21027,3.28241,3.90633,2.37476,5.27761,B
2.5812,0.752193,3.08921,0.828424,1.09771,2.67066,3.92008,1.26405,1.61081,1.73832,NB
1.01794,3.48108,4.94677,1.4205,4.0887,2.95919,0.658573,2.19782,2.84614,2.46766,NB
11.2882,3.14653,11.9806,2.53541,6.4143,3.94482,1.19867,3.57197,3.15172,3.81671,B
5.41689,0.570705,4.16667,0.785451,1.33879,1.52345,0.543584,1.59026,1.67583,1.77636,B
1.92681,0.137756,0.835169,0.527613,0.273223,0.415487,0.21604,0.509699,4.36592,1.16336,B
4.63526,5.44684,2.76799,11.1252,3.396,5.54214,10.9518,6.57716,2.30812,4.92637,B
5.88951,0.892136,9.27497,1.29396,2.28221,2.1236,0.696902,1.9287,3.79215,2.50346,NB
1.05429,0.218661,0.658958,0.921532,0.306974,0.507818,0.223009,0.493389,9.06994,1.3043,NB
10.4157,6.86813,4.41814,7.8378,10.818,9.71087,7.06311,7.96354,2.57794,8.40526,NB
2.39943,2.68078,7.8047,1.81442,5.89518,3.9933,0.986117,2.80538,3.51907,3.60193,NB
1.59962,2.17349,3.72247,1.32023,4.69782,3.93559,1.16731,2.74422,2.73724,2.26631,NB
3.27195,5.26098,2.14391,8.36541,3.71904,5.10588,6.81222,5.25602,1.91639,4.34245,B
12.0699,4.57657,5.45155,9.67847,5.87589,6.03611,9.46393,6.37736,2.0383,5.75191,B
1.14518,0.981787,1.18943,3.45933,2.14721,1.36418,0.449502,1.45162,1.55879,3.13435,NB
5.14423,3.50513,7.65235,3.17761,2.64544,5.84914,11.8648,6.10824,2.5243,3.4498,B
0.927052,0.620996,2.37151,0.783063,1.42558,1.3688,0.344967,0.9827,1.90989,1.54592,NB
2.05406,3.28647,1.02423,6.0759,4.81997,3.90097,0.933849,3.03781,3.02331,7.58643,NB
9.27052,1.26167,13.2783,2.03883,2.97973,2.11668,1.05581,2.51995,4.16112,3.85698,B
1.59962,6.24495,1.06645,13.9018,4.23013,5.67833,9.18169,6.39367,1.89689,5.29999,B
1.8541,2.26314,6.42989,3.21581,2.97009,4.03023,3.82599,3.74731,2.94204,2.99564,NB
6.74385,2.82291,5.65713,6.39581,2.78687,3.99791,7.09447,5.24379,2.95992,4.31113,B
5.30783,17.1343,1.53451,18.5572,12.8318,10.8442,12.3491,11.7475,1.81074,8.00927,B
4.30807,0.540092,7.33114,1.12207,1.07682,1.19106,0.574944,1.29667,2.1342,2.61979,NB
0.79981,0.168369,0.594714,0.625496,0.228221,0.373939,0.219524,0.395527,5.78168,1.12309,NB
7.1074,1.30759,5.89024,1.98392,1.99935,1.63887,0.759624,1.82676,3.51257,2.8368,NB
2.5812,0.347671,4.3337,0.783063,0.75538,1.31109,0.728263,1.04386,2.02529,2.05377,NB
0.7271,0.216474,2.06314,0.668469,0.340725,0.512435,0.243916,0.603484,3.11596,1.72938,NB
0.708922,0.437321,0.763583,1.17698,0.482158,0.500893,0.337998,0.680958,7.59404,1.70253,NB
1.23607,4.9789,5.04773,4.34505,4.41817,6.31079,11.5198,6.13678,2.8055,7.98018,B
6.56208,0.795925,8.22321,1.12923,2.02667,2.25979,0.85719,2.01841,2.8689,2.94195,NB
0.181775,0.253646,7.29626,0.940631,0.758595,1.59039,1.23352,0.958235,4.40331,2.23723,B
3.3083,3.88997,1.74192,8.97658,3.98101,4.86813,6.21637,5.05622,1.3865,3.7921,B
1.79957,3.39799,3.67658,8.45852,3.91994,4.29106,5.77732,3.6943,2.40727,7.21282,NB
1.10883,1.85424,1.1105,6.61307,3.08259,2.06359,0.752655,1.81045,1.66445,3.68695,NB
17.6503,9.37617,5.30103,11.0106,10.3809,9.04378,13.3596,9.9901,2.66897,6.4186,B
0.817987,0.710647,1.17474,0.892883,1.32433,1.14259,0.334513,0.925614,1.99116,1.45867,NB
1.67233,2.84259,3.43062,1.18892,1.02378,2.49754,5.85398,3.35994,2.12607,1.71371,B
13.6149,7.77995,5.56535,9.15802,7.31594,7.8481,10.3629,8.84838,3.16473,12.9312,NB
15.0328,36.2561,10.3965,10.4544,18.5116,14.7383,14.0949,20.2208,3.32402,7.44549,B
1.83593,0.526972,3.0782,0.840361,1.0511,1.10797,0.376327,1.02755,2.00741,1.707,NB
5.39872,1.02552,5.7489,1.10536,2.23882,1.94817,0.602821,1.81045,2.28699,2.22156,B
1.65415,1.27698,1.21696,5.90879,2.37704,1.73581,0.592367,1.49648,3.54345,3.86593,NB
4.21718,0.428575,3.13877,1.07432,0.723236,0.927922,0.620243,1.0194,2.67872,2.14997,NB
0.745277,0.148689,0.655287,0.413018,0.221792,0.401638,0.17771,0.481156,3.13059,1.17678,NB
0.708922,1.85862,1.45558,0.923919,2.19703,1.74274,0.365874,1.51279,1.92127,1.36247,NB
3.76274,4.56345,2.17695,1.46824,5.3198,5.07818,0.951272,3.70653,2.34388,2.08509,B
10.652,1.83894,3.33701,2.16775,3.59047,2.81377,0.829314,2.25083,2.15533,2.88155,B
2.76298,0.395776,2.27974,0.661307,0.925742,1.07103,0.39375,1.04386,1.97328,1.72938,B
14.542,4.42788,2.19714,4.90847,6.55413,5.43827,1.74923,4.80748,1.70833,4.16795,B
1.81775,2.6939,2.06314,7.24095,2.56186,3.27543,4.90619,3.79216,2.74211,3.8704,B
12.1789,0.940241,12.1311,1.52077,2.86723,1.86046,0.561006,1.96948,3.83441,3.11869,NB
0.963407,0.290819,1.39684,0.618334,0.396976,0.427029,0.278761,0.742122,3.64748,1.78083,NB
1.8541,11.565,6.02607,1.83113,7.56666,4.41802,1.03142,4.69331,2.67872,3.19252,NB
2.9084,1.20701,15.9343,9.39437,3.01027,1.6481,0.770077,2.59335,4.16762,5.52595,NB
0.618035,1.4694,7.26322,5.58649,2.55543,1.67811,0.665542,2.38539,2.99243,4.01135,B
0.599857,0.253646,0.835169,0.699505,0.343939,0.475502,0.296184,0.485234,5.46309,1.37366,NB
12.7788,6.26244,7.94788,11.4141,5.52392,5.89761,9.53362,7.89422,3.00381,7.31125,B
2.47214,5.38343,1.34545,11.2183,5.11569,3.73015,1.14292,3.40479,1.90664,4.03819,B
20.9041,11.8361,5.72504,11.1754,10.8839,16.7141,34.0263,16.0902,1.70996,6.69825,B
2.72662,3.47671,11.0775,2.03167,2.20828,3.89866,9.18517,5.17039,2.76649,2.99117,NB
8.77973,4.01898,3.65272,5.87298,6.98486,6.73321,6.91676,6.36512,3.46706,5.65571,B
7.52548,4.50222,1.5547,21.952,7.18415,2.71452,0.717809,4.65661,1.95865,7.40298,B
17.2141,9.3718,7.49266,6.45311,10.3182,9.23998,13.8056,9.06857,3.27201,5.29551,NB
2.85387,9.54017,4.01432,6.46744,9.88744,8.06277,10.3142,8.10626,2.95667,21.6295,NB
5.88951,0.561958,3.44897,0.96928,1.08646,1.14259,0.637666,1.14988,2.82176,1.81439,B
1.39967,9.07879,5.90859,3.94635,5.12373,6.89478,4.54032,7.14394,3.93843,2.91734,NB
0.036355,0.192421,0.556168,0.532388,0.220185,0.281608,0.167257,0.301742,1.44501,0.519036,NB
2.23583,6.64073,1.85756,11.4833,7.12147,8.87758,12.6523,8.05733,4.95596,5.62886,B
1.16336,0.255833,1.62261,0.503739,0.331082,0.496277,0.2474,0.697269,1.41576,1.84347,NB
0.0545325,0.198981,1.57306,0.532388,0.311795,0.323157,0.149834,0.399604,1.91151,1.16783,B
5.90769,27.1883,2.07599,14.9498,14.8569,14.3205,11.2341,15.5438,2.49505,9.87288,B
10.7247,0.25802,3.01579,0.632658,0.65252,0.847133,0.320575,1.11318,1.77173,2.11642,B
0.563502,0.203354,0.523128,0.494189,0.2234,0.350856,0.198617,0.358828,4.59836,1.01794,NB
0.87252,4.36228,4.26946,6.56293,4.0662,6.56239,10.3838,6.14086,2.7031,5.89733,B
1.09065,0.260206,2.09068,0.778289,0.578589,0.70402,0.306637,0.709501,4.93808,1.56606,NB
19.3409,4.48036,5.47174,5.53397,5.5432,8.62367,10.3734,7.20919,4.61462,4.27086,B
17.8321,12.7151,1.91079,15.6637,7.46701,10.3156,17.0079,13.4601,2.52593,8.25984,B
4.54437,6.32367,9.36491,1.8932,5.00158,4.10871,1.26139,3.41702,2.99568,3.33123,NB
7.56184,0.487613,9.91007,1.40856,1.40147,1.04564,0.498285,1.61473,4.71052,2.75179,NB
2.39943,3.40236,2.08517,5.37162,3.27224,4.54497,7.29657,4.26109,1.61081,3.82789,B
0.599857,0.225221,0.710353,0.680406,0.250722,0.459344,0.254369,0.448535,5.03886,1.24613,NB
16.1416,1.88704,13.7041,2.66671,3.92316,3.42085,1.98269,3.62906,4.00345,4.60197,B
6.50754,0.634116,6.39501,1.05761,1.45451,1.33879,0.477378,1.44347,2.38939,2.41173,B
2.87204,5.98256,9.99817,2.23221,6.04626,4.02561,0.958241,4.61991,3.12572,3.84132,NB
4.59891,3.26023,1.55837,10.5618,3.33814,3.50856,6.36272,4.67292,5.52486,6.8213,B
1.25425,0.218661,1.76579,0.635045,0.491801,0.738644,0.299668,0.770665,3.35815,1.58843,NB
3.81727,4.9308,2.67805,1.40856,3.49403,6.30387,8.33147,4.94612,3.88317,2.64216,NB
11.2519,7.08023,5.62592,5.87298,7.57952,8.1574,7.50912,7.28666,3.06883,3.98226,B
4.12629,2.47743,2.98642,3.30415,2.42525,4.51727,10.0319,4.27332,2.45278,5.57293,B
0.618035,0.166182,0.85536,0.80455,0.310188,0.39933,0.236947,0.448535,6.72281,1.23047,NB
3.01746,13.4936,2.14941,11.1825,7.62773,6.32233,9.40121,9.95341,2.0383,5.58188,B
